,store_id,store_name,score,ward,review_cnt,review
10,00000001,中華そば しば田,4.14,東京都内,554,食べログ4.14  食べログラーメンTOKYO百名店食べログラーメンカテゴリー全国１位ラーメンを語る上で食べログ全国１位の店を外すわけにいかないので遠いけど行ってみた 以前飲んだ場所が偶然新小岩だった時に当時食べログラーメンカテゴリー全国１位の一燈さんがあってたまたま行ったのだが 1位のポジションは常に変わっているのですね  さて僕はお店について味などあまり予習もせずに行きました私はどのお店にも期待して行かないように心掛けてます期待していくとがっかりすることが多いからですそしてある程度の評価ポイントは参考にしても他人の味覚などあてにならないと思ってます（特にラーメンは好みが別れるために）今回は醤油の中華そばを食べると言うことだけ決めていきました 私は新宿より小田急線で向かいました成城学園前駅で降り西口に出たら左手直ぐにバス乗り場 （成4・成5）の乗り場に行きどちらかのバスに乗れば7つ目の停留所がなんと『しば田』のまん前 歩くと暑くて仕方ない時節 外気温は32度 炎天下の中歩きたくない私はこの行き方で正解！11：30頃にお店に着くと約12名程並んでいる 待つ場所は殆ど屋根が無い直射日光が当たる場所 行かれる方は日除け対策をお勧めします  地面がアスファルトだから暑いのなんの！約35分程度灼熱の田舎道で汗だくです  しかし私は中華製の扇風機持参です  中華そばには中華扇風機が必要となります 団扇で扇ぐよりは遥かに涼めました  お店の方に呼ばれました 店内の客席後方の狭い場所に券売機が有ります 中華そばに味玉と！着席し しばし待ち 配膳されました つやつやした中華そば！美味しいお店にいくとラーメンがツヤツヤ輝いているお店が多いですね 撮影しながら食べ進めますスープを一口 あーこの味はトレンドの味だ 鴨出汁や鶏出汁のお店に行くと最近はこの系列の味がします スープは少しガツンときます しかし鶏油か鴨油が味を和らげてくれます ハマグリも使われてるとのこと麺はそれほど硬くも無い全粒粉の細麺でしょうか博多か久留米辺りに近い細さです 鶏肉の塊が入ってます 鶏肉好きな私の勝手な判断だとこれは胸肉です 2x3x2cm程度の大きい肉塊 ！パクッと行くと柔らかく美味しい  メンマは硬め 少し噛み切れないくらいに硬かった 鶏ハムの様なチャーシューも柔らかくて美味しいカイワレと白髪ねぎはかなり控えめにのってます味玉もよし 味がしっかりしたスープも飲む  勿体無いけど飲み干さない ここのラーメンは私の好みの中華そばでした  当たりですね！ 次は塩と煮干しを挑戦したいあまり来ないエリアなのでこの後も百名店ツアーを続行ごちそうさまでした
11,00000001,中華そば しば田,4.14,東京都内,554,18:00頃にお店の前に着いた時には2名並んでいるだけだったのに、コインパーキングへ車を駐めてから戻ると10名に増えていました一瞬で8名も増えていた(・・;)30分ぐらい待って店内へ案内されました。並んでいる間、ずっとエアコンの室外機から出る熱い風に吹かれ 汗だくに！(￣▽￣;)笑味玉中華そばと 炊き込みご飯の食券を購入！オープンから1時間ぐらいしか経っていませんが炊き込みご飯が ちょうどラストで売切になりました。ギリギリで買えて良かったぁ(*´ー｀*)カウンター席のみなので、一杯一杯丁寧にラーメンを作っている所が良く見える♪店内は結構狭くて、ホールもキッチンも目一杯スペースを有効活用されています。8分ぐらいでラーメンが出来上がりました♪とーっっっても綺麗なラーメン‼️✨そして とんでもなく芳醇‼️ラーメンで芳醇なんて言葉が浮かぶなんてこのラーメンただ者ではない！笑スープは鴨出汁全開で旨味だらけ(*´꒳`*)でも、鴨南蛮のソレとは ちょっと違う！ちゃんと、ラーメンの麺に合う様に調整されている✨スープも麺も具も全部が美味しい‼️なかなか来れるお店では無いので、煮干しそばも追加してしまいました(ｏ´艸｀ｏ)♪めっちゃ 煮干しなんだけど、究極のバランスで今まで食べた淡麗系の煮干しラーメンで1番の美味しさでした‼️中華そばも美味しかったけど、煮干しそばは更に上でした✨ 炊き込みご飯も煮干しの出汁が効いていて、チャーシューと椎茸と入っていてかなり美味しかった(*^◯^*)塩そばも食べてみたかったなぁ♪また行きたいお店です(*´꒳`*)どうも ごちそうさまでしたm(_ _)m
12,00000001,中華そば しば田,4.14,東京都内,554,この日伺いましたのは、訪問現時点(2019.9.5付)全国の食べログラーメンランキング1位に君臨する、「中華そば しば田」さんです。お店が御座いますのは、京王線仙川駅下車で徒歩10分程の場所。伺いました日は平日の夜8時前頃でしたが、運良く行列ゼロですんなりと店内へ入れました。券売機で塩の特製をポチッとし、カウンターで待つ事10分程で提供です。小さ目で深型の丼には特製ともあってか、麺が目えないほどに具がぎっしりと乗っており、ビジュアル的にも良い感じです。初めにスープを啜りましたが、少し濁りけの感じる塩けの立ったスープで、正直唸る程では無いかなと、、、後半は塩気が増して飲み干すのも厳しかったです。麺は、三河屋製麺製の細麺ストレートで茹で過ぎ感否めず…低温レアチャーシューも味付けが薄く、鳥チャーシューに至ってはポーションはデカイのですが、鳥胸肉の悪い意味での硬さが際立っておりました…ワンタンは大振りなトゥルトゥルでまぁ何とか美味しかったです。と、あくまで私感なので何卒御理解を！笑並ばずに即座れたのが唯一の救いでした。苦笑御馳走様でした。☆4.14
13,00000001,中華そば しば田,4.14,東京都内,554,『食べログ 全国ラーメンランキング  第１位』『2017年  2018年   百名店』東京調布にある…店名 『中華そば  しば田』へ行ってきました♬場所は、京王線の「仙川駅」から徒歩12分の所にあります。お店前の道路は歩道も狭く、路線バスなど交通量が多いのでご注意下さい。平日の14:30ごろに行きましたが、やはり行列です。しかも、私から2人後ろの方は、『スープ切れでしょうか…』お断りされていて帰られました(>_<)人気店は、本当に凄いです。店内に入ると、券売機で食券を購入します。座席はカウンターのみの8席です。オーダーしたのは、・中華そば 麺：ストレートの細麺でスープと良く絡みます。スープ：スープ表面にはチャーシューから出てくる油で旨味となり、あっさりながら飲み口の良いスープです。透き通ったスープが美しい‼︎テーブルに一味唐辛子と黒胡椒がありましたが、何も入れない方が美味しかったです╰(*´︶`*)╯具：チャーシュー（鶏、肩ロース）の2種類で味付けされていて、肉本来の味が楽しめます。メンマとカイワレが、いいアクセントになっていました♬シンプルながらも、スープ、具の一つ取っても手がかかっていて、丁寧に作られている事が分かります。全国1位のラーメンは、本当に凄かった‼︎しば田さんのメニューには、その他「煮干しそば」「塩そば」もありますので、次回食べてみたいと思います。とても美味しかったです！ごちそう様でした。【その他】・営業時間：11:00〜15:00   17:30〜21:00★透き通ったスープご覧下さい★https://youtu.be/-LnHmepAFnk
14,00000001,中華そば しば田,4.14,東京都内,554,気がつけば…京王線 仙川駅～♪(/-＼*)ｿﾝﾅｱﾎﾅ只今10時47分…テクテク、早歩きで10分弱くらいかな…オミセにはオープンちょうどくらいに到着できましたよ♪すでに５組ほどの行列…平日だからマシだと思います♪待ち順近づくと、券売機で先にススメられましたよ♪中華そば…煮干し…中華そば…煮干し…迷いながらも、左上の法則…中華そばをpush～♪\(´ω｀)ちょいと豪華に、特製ボタンもpush～♪\(´ω｀)一旦外に戻り、順番きたので店内入ります♪Lなカウンターメインの８人が定員くらいかな…座ってしばし待ちます♪油分プカプカキラリ～♪カモカモなかほりがただよふ、鴨ｻﾝ&地鶏ｻﾝに魚介ｻﾝのショウユな一杯♪スープヒトクチ、トリトリカモ～ン♪(´ω｀)ほのかな甘味酸味が心地よく、バランスバッチシ～♪見た目の色合いより、いただきやすくマロヤカ～♪アレ豚チャシュに鶏チャシュ・白髪ネギ・カイワレ・メンマ・ワンタン・味タマと盛り付けがキレイでソソリます♪(´ω｀)※特製は豚チャシュ１枚鶏チャシュ１枚ワンタン２つに味タマが標準より+されたもの。アレチャシュが特にウマイな～♪鶏はムネかなゴツめかためです♪ワンタンは大ぶりフトゥ…味タマはジュワ熟typeでした♪ 中細スト麺がセット、しっかり歯切れよく、スルスル入っていきますよ♪麺量がやや多めかも？ナカナカとハラパンになりました♪さすがだ～♪煮干しもかなり、ウマソ～でした…f(^_^;ごちそうさま♪(*´∀｀*)外に出ると、更に行列増えてました…駅までの戻り、目の前にバス停があり、アンヨの調子が？だったんでバスに乗りましたが、仙川駅ちょいと行きすぎて外れ(駅中までバス入らない)に停車だったんで、そのまま歩きのがはやいかも…f(^_^;(2019/9/1 初訪)
15,00000001,中華そば しば田,4.14,東京都内,554,いつも、お世話になっている相模原の社長が    相模原の小倉橋で、鮎釣りとBBQをすると聞いて橋本の会社に行ったついでにスーパーで買い出しして      ナルホド君と一緒に小倉橋まで出かけました。          朝から雨が降った相模川は鮎が釣れずに      ワカサギたけの収穫で、土産に持って行った  おにぎりやいなり寿司やお肉が、爆発的に売れて。 差し入れとして持って行った手前、遠慮してしまい       中途半端なランチとなってしまった我々…    会社に戻るついでに、今 日本一の人気ラーメン店      と言っても過言では無い  「しば田」さんへ             念願叶ってお寄りいたしました！    こちらのお店も、もちろん100名店であります。   現地には暑い中 行列ができており、我々も行列に       並んで、待つ…待つ…待つ…待つ…待つ…         カウンターに通されて暫く待っていると          2人の注文の品がやってまいりました。     この日私は、味玉中華そばを…ナルホド君は      味玉煮干しそばをそれぞれいただきました。     イヤー美しい。 丁寧に作られたラーメンで    うっすら浮いた鶏油がピカピカに光って綺麗！      麺も、メンマも、豚と鳥のチャーシューも    美味しくて、さすが人気店のラーメンだな〜と                  感心していただきました。    ただ、スープは思ったよりパンチがないかな〜  上品なお味で、ちょっと物足りない感じがしました。 人気Ｎｏ．1のお店で、期待値が高すぎたせいなのか   ま、ラーメンってやっぱし好みなんでしょうねー               そんな事を改めて思いました。
16,00000001,中華そば しば田,4.14,東京都内,554,店舗名　：中華そば しば田 ジャンル：らーめん到着日時：2019年8月　日曜日　14時行列人数：なし待ち時間：なし注文商品：特製中華そば 1180円　中華そば 830円コメント・2019年8月現在で食べログ評価全国1位の「中華そば しば田」へようやく訪問出来ましたすごい行列を覚悟して行ってみると、な。。な。。なんと！待ち無しで入店出来てしまったタイミングがすごく良かったみたい！ラッキーでした折角なので私は特製中華そばで、相方は中華そばを注文数分で着丼すると、ビジュアルが素晴らしいですねチャーシュー二種、ワンタン、味玉、メンマ、ネギ等々バランスが良いですスープは鼻に抜ける香りがよく文句のつけようがありませんし、麺も好みの太さに固さです豚チャーシューは肉肉っぽくて、鶏チャーシューは旨さが凝縮されているようです我が人生の醤油らーめんトップスリーに入りますねごちそうさまでした！
17,00000001,中華そば しば田,4.14,東京都内,554,本日の昼は遥々仙川まで遠征して、こちらの店を初訪問。2019年8月時点の食べログラーメンランキングで堂々の全国一位に輝く「しば田」です。11時35分頃に到着すると、先客15人ほどが炎天下の中で入店待ちの状況です（滝汗）列に並んで待つ事40分ほどで漸く店内に案内され、先ず「特製中華そば」の食券を購入します。そして、店員さんにネギ抜きと伝えて食券を渡し、カウンター席で待つ事5分ほどで待望のラーメンが登場です。色が濃いめの醤油スープの上には鶏油が分厚い膜を張っていて、ストレート細麺の上には二種類のチャーシュー、ワンタン、メンマ、煮玉子、カイワレが乗っています。先ずはスープを飲んでみると、クリアな鶏の旨味と共に、キレのある生醤油の風味が舌と鼻腔を直撃します！鶏油が大量に浮いているにも関わらず実に澄み切った味わいで、醤油の旨味が濃密でありながらも塩分の角が一切舌に触りません。次に麺を食べてみると、加水率が低めの麺が柔らかめに茹でられていて、クニュッとした歯応えと共に、小麦粉の仄かな旨味が舌に伝わります。そして、柔らかく茹でられた低加水麺が醤油の旨味に満ちたスープをしっかり吸い込む事で、麺とスープのほど良い一体感を生み出しています。次にチャーシューを食べてみると、肩ロースの焼豚と低温調理された鶏胸肉のレアチャーシューです。何れのチャーシューも軽めに味付けされていて、肉本来の旨味が素直に味わえますが、肩ロースは豚肉の野趣味が些か強く、好みが分かれそうな味わいに感じました。そして、メンマは決して薄味ではないものの丁寧に味付けが施されていて、コリッとした歯応えと共に筍本来の旨味がしっかりと舌に伝わります。一方、ワンタンは醤油ダレで下味を付けた鶏挽肉の餡がほど良い厚さの皮で包まれていますが、挽肉がパサついていて肉汁の旨味が殆ど伝わりません。食べ終えた感想ですが、高評価に相応しい極めて美味しいラーメンだったと思います。ただ、鶏主体の出汁をベースに醤油感を押し出したラーメンの中で比較すると、私個人的にはやはり「トイボックス 」の味の方が好みです。醤油の使い方は見事の一言に尽きますが、一方で鶏出汁の旨味が些か希薄であり、スープ全体として僅かに弱々しい印象を受けました。ただ、あくまでもハイレベルなラーメンにおける僅かな味の差であり、ここまで来ると完全に個人的な好みの問題だと思います。次に訪れる機会があれば、「煮干しそば」や「塩そば」を是非食べてみたいと思います。ご馳走さまでした。
18,00000001,中華そば しば田,4.14,東京都内,554,前回は醤油、塩だったので今回は煮干しそば、煮干しそばも食べずにはいられない。煮干しそば830円丼も変われば感じ方も変わりますね、でも何が違うのだろう、よく分からない、表面に油層がありながらサッパリと感じます、適度な苦味が煮干しを食べているんだなぁ〜という気持ちにさせてくれました、こちらも細麺、ピンクがかったチャーシューも美味、豚、鶏、メンマ、こちらも流石の美味しさでした。特製中華そば1180円またまた特製中華、具を醤油スープに浸けていただきたいので醤油に具です。前回は鴨が弱く感じたのですが、今回は鴨だ、スープに鴨が出て来た、オイル増しの鴨、次回はどう感じるか、楽しみです。醤油、塩、煮干しとラーメンが3種類になったので選ぶのに困る（笑）こうなったら味噌でも増やしてもらって2杯ずつ頂きたい心境の変化があった。
19,00000001,中華そば しば田,4.14,東京都内,554,仙川にあるラーメン屋。台風10号が迫る中、本日2019/8/15時点で日本一の評価であるしば田さんへついに訪問。仙川駅から15分ほど歩いたところに、白いのれんをかけて営業しています。先客は8名ほど。思ったより行列はできていない。ほどなくすると店員さんがお店から出てこられ、「今日は煮干そばしかやってないが良いですか？」とのこと。中華そばを頼む予定だったので残念、煮干そばに舵を切ることとする。30分ほど並んで店内へ。味玉煮干そば（930円）を注文し、10分ほどで着丼。スープが煮干そばとは思えないほど透き通っていて綺麗です！優しい中華そばな見た目ですね。具材は味玉、白ネギ、カイワレ、メンマ、低温調理鶏チャーシューと豚チャーシュー。スープは上述の通り見た目はあっさりだが、しっかり煮干。これはめちゃくちゃ美味い！細麺とマッチしており、あっという間に完食。これまで食べた中で一番好きな煮干そばでした。次は中華そばを食べに再訪しようと思います。
